metric,year,value.x,country.x,SAP.x,value.y,country.y,SAP.y
Children (ages 0-14) newly infected with HIV,2005,5800,Angola,Has not received IMF money,2500,Namibia,Angola has not received IMF money
Children (ages 0-14) newly infected with HIV,2006,5900,Angola,Has not received IMF money,2200,Namibia,Angola has not received IMF money
Children (ages 0-14) newly infected with HIV,2007,6200,Angola,Has not received IMF money,1900,Namibia,Angola has not received IMF money
Children (ages 0-14) newly infected with HIV,2008,6400,Angola,Has not received IMF money,1700,Namibia,Angola has not received IMF money
Children (ages 0-14) newly infected with HIV,2009,6600,Angola,Has received IMF money,1700,Namibia,Angola has received IMF money
Children (ages 0-14) newly infected with HIV,2010,6800,Angola,Has received IMF money,1400,Namibia,Angola has received IMF money
Children (ages 0-14) newly infected with HIV,2011,7200,Angola,Has received IMF money,1300,Namibia,Angola has received IMF money
Children (ages 0-14) newly infected with HIV,2012,7300,Angola,Has received IMF money,1400,Namibia,Angola has received IMF money
Children (ages 0-14) newly infected with HIV,2013,6900,Angola,Has received IMF money,1200,Namibia,Angola has received IMF money
Children (ages 0-14) newly infected with HIV,2014,6400,Angola,Has received IMF money,1100,Namibia,Angola has received IMF money
Children (ages 0-14) newly infected with HIV,2015,6500,Angola,Has received IMF money,1100,Namibia,Angola has received IMF money
Current health expenditure (% of GDP),2000,2.33443523,Angola,Has not received IMF money,10.32937548,Namibia,Angola has not received IMF money
Current health expenditure (% of GDP),2001,5.48382352,Angola,Has not received IMF money,10.23233349,Namibia,Angola has not received IMF money
Current health expenditure (% of GDP),2002,4.0722882,Angola,Has not received IMF money,10.35269546,Namibia,Angola has not received IMF money
Current health expenditure (% of GDP),2003,4.45409993,Angola,Has not received IMF money,11.08722458,Namibia,Angola has not received IMF money
Current health expenditure (% of GDP),2004,4.75721084,Angola,Has not received IMF money,11.00775557,Namibia,Angola has not received IMF money
Current health expenditure (% of GDP),2005,3.73483575,Angola,Has not received IMF money,12.40254678,Namibia,Angola has not received IMF money
Current health expenditure (% of GDP),2006,3.36618335,Angola,Has not received IMF money,12.13674897,Namibia,Angola has not received IMF money
Current health expenditure (% of GDP),2007,3.21143792,Angola,Has not received IMF money,10.92996444,Namibia,Angola has not received IMF money
Current health expenditure (% of GDP),2008,3.49503605,Angola,Has not received IMF money,9.85428286,Namibia,Angola has not received IMF money
Current health expenditure (% of GDP),2009,3.5786773,Angola,Has received IMF money,8.20917622,Namibia,Angola has received IMF money
Current health expenditure (% of GDP),2010,2.73668404,Angola,Has received IMF money,9.4673763,Namibia,Angola has received IMF money
Current health expenditure (% of GDP),2011,2.84060264,Angola,Has received IMF money,9.71533546,Namibia,Angola has received IMF money
Current health expenditure (% of GDP),2012,2.69289044,Angola,Has received IMF money,9.18928519,Namibia,Angola has received IMF money
Current health expenditure (% of GDP),2013,2.9909286,Angola,Has received IMF money,8.63440682,Namibia,Angola has received IMF money
Current health expenditure (% of GDP),2014,2.79871941,Angola,Has received IMF money,8.20442635,Namibia,Angola has received IMF money
Current health expenditure (% of GDP),2015,2.9504308,Angola,Has received IMF money,9.86479841,Namibia,Angola has received IMF money
Current health expenditure (WHO) per capita in US$,2000,13.9,Angola,Has not received IMF money,207.5,Namibia,Angola has not received IMF money
Current health expenditure (WHO) per capita in US$,2001,27.3,Angola,Has not received IMF money,187.7,Namibia,Angola has not received IMF money
Current health expenditure (WHO) per capita in US$,2002,30.2,Angola,Has not received IMF money,177.3,Namibia,Angola has not received IMF money
Current health expenditure (WHO) per capita in US$,2003,36.7,Angola,Has not received IMF money,275.2,Namibia,Angola has not received IMF money
Current health expenditure (WHO) per capita in US$,2004,52.1,Angola,Has not received IMF money,362,Namibia,Angola has not received IMF money
Current health expenditure (WHO) per capita in US$,2005,57.4,Angola,Has not received IMF money,443.1,Namibia,Angola has not received IMF money
Current health expenditure (WHO) per capita in US$,2006,74.3,Angola,Has not received IMF money,471,Namibia,Angola has not received IMF money
Current health expenditure (WHO) per capita in US$,2007,92.6,Angola,Has not received IMF money,459.3,Namibia,Angola has not received IMF money
Current health expenditure (WHO) per capita in US$,2008,135.4,Angola,Has not received IMF money,397,Namibia,Angola has not received IMF money
Current health expenditure (WHO) per capita in US$,2009,120,Angola,Has received IMF money,341,Namibia,Angola has received IMF money
Current health expenditure (WHO) per capita in US$,2010,96.7,Angola,Has received IMF money,491.5,Namibia,Angola has received IMF money
Current health expenditure (WHO) per capita in US$,2011,122.2,Angola,Has received IMF money,544.2,Namibia,Angola has received IMF money
Current health expenditure (WHO) per capita in US$,2012,122.5,Angola,Has received IMF money,528.3,Namibia,Angola has received IMF money
Current health expenditure (WHO) per capita in US$,2013,143.8,Angola,Has received IMF money,474,Namibia,Angola has received IMF money
Current health expenditure (WHO) per capita in US$,2014,131.8,Angola,Has received IMF money,442.4,Namibia,Angola has received IMF money
Current health expenditure (WHO) per capita in US$,2015,108.6,Angola,Has received IMF money,423.1,Namibia,Angola has received IMF money
Current health expenditure (World Bank) per capita (current US$),2000,12.9630333,Angola,Has not received IMF money,212.5824259,Namibia,Angola has not received IMF money
Current health expenditure (World Bank) per capita (current US$),2001,28.85424468,Angola,Has not received IMF money,187.7101288,Namibia,Angola has not received IMF money
Current health expenditure (World Bank) per capita (current US$),2002,28.96136464,Angola,Has not received IMF money,177.3461131,Namibia,Angola has not received IMF money
Current health expenditure (World Bank) per capita (current US$),2003,34.71829685,Angola,Has not received IMF money,275.2395105,Namibia,Angola has not received IMF money
Current health expenditure (World Bank) per capita (current US$),2004,49.52671847,Angola,Has not received IMF money,361.9694733,Namibia,Angola has not received IMF money
Current health expenditure (World Bank) per capita (current US$),2005,53.93070101,Angola,Has not received IMF money,443.1495809,Namibia,Angola has not received IMF money
Current health expenditure (World Bank) per capita (current US$),2006,69.42469956,Angola,Has not received IMF money,471.0318007,Namibia,Angola has not received IMF money
Current health expenditure (World Bank) per capita (current US$),2007,92.45201615,Angola,Has not received IMF money,459.3360231,Namibia,Angola has not received IMF money
Current health expenditure (World Bank) per capita (current US$),2008,135.2083092,Angola,Has not received IMF money,397.0371377,Namibia,Angola has not received IMF money
Current health expenditure (World Bank) per capita (current US$),2009,119.8086139,Angola,Has received IMF money,340.9681815,Namibia,Angola has received IMF money
Current health expenditure (World Bank) per capita (current US$),2010,96.64370053,Angola,Has received IMF money,491.5041103,Namibia,Angola has received IMF money
Current health expenditure (World Bank) per capita (current US$),2011,122.1178088,Angola,Has received IMF money,544.1533897,Namibia,Angola has received IMF money
Current health expenditure (World Bank) per capita (current US$),2012,122.2429435,Angola,Has received IMF money,528.3331931,Namibia,Angola has received IMF money
Current health expenditure (World Bank) per capita (current US$),2013,143.7032035,Angola,Has received IMF money,474.036438,Namibia,Angola has received IMF money
Current health expenditure (World Bank) per capita (current US$),2014,131.7518748,Angola,Has received IMF money,442.4414354,Namibia,Angola has received IMF money
Current health expenditure (World Bank) per capita (current US$),2015,108.6806695,Angola,Has received IMF money,466.1060246,Namibia,Angola has received IMF money
"Death rate, crude (per 1,000 people)",2000,18.036,Angola,Has not received IMF money,12.685,Namibia,Angola has not received IMF money
"Death rate, crude (per 1,000 people)",2001,17.597,Angola,Has not received IMF money,13.18,Namibia,Angola has not received IMF money
"Death rate, crude (per 1,000 people)",2002,17.09,Angola,Has not received IMF money,13.566,Namibia,Angola has not received IMF money
"Death rate, crude (per 1,000 people)",2003,16.522,Angola,Has not received IMF money,13.826,Namibia,Angola has not received IMF money
"Death rate, crude (per 1,000 people)",2004,15.903,Angola,Has not received IMF money,13.943,Namibia,Angola has not received IMF money
"Death rate, crude (per 1,000 people)",2005,15.24,Angola,Has not received IMF money,13.89,Namibia,Angola has not received IMF money
"Death rate, crude (per 1,000 people)",2006,14.539,Angola,Has not received IMF money,13.647,Namibia,Angola has not received IMF money
"Death rate, crude (per 1,000 people)",2007,13.815,Angola,Has not received IMF money,13.234,Namibia,Angola has not received IMF money
"Death rate, crude (per 1,000 people)",2008,13.085,Angola,Has not received IMF money,12.687,Namibia,Angola has not received IMF money
"Death rate, crude (per 1,000 people)",2009,12.367,Angola,Has received IMF money,12.039,Namibia,Angola has received IMF money
"Death rate, crude (per 1,000 people)",2010,11.68,Angola,Has received IMF money,11.342,Namibia,Angola has received IMF money
"Death rate, crude (per 1,000 people)",2011,11.039,Angola,Has received IMF money,10.652,Namibia,Angola has received IMF money
"Death rate, crude (per 1,000 people)",2012,10.451,Angola,Has received IMF money,10.012,Namibia,Angola has received IMF money
"Death rate, crude (per 1,000 people)",2013,9.921,Angola,Has received IMF money,9.458,Namibia,Angola has received IMF money
"Death rate, crude (per 1,000 people)",2014,9.454,Angola,Has received IMF money,9.009,Namibia,Angola has received IMF money
"Death rate, crude (per 1,000 people)",2015,9.052,Angola,Has received IMF money,8.669,Namibia,Angola has received IMF money
Domestic general government health expenditure (% of current health expenditure),2000,58.20957052,Angola,Has not received IMF money,60.20499728,Namibia,Angola has not received IMF money
Domestic general government health expenditure (% of current health expenditure),2001,45.64084512,Angola,Has not received IMF money,62.0049604,Namibia,Angola has not received IMF money
Domestic general government health expenditure (% of current health expenditure),2002,39.30446342,Angola,Has not received IMF money,64.00069794,Namibia,Angola has not received IMF money
